"또바기치킨","와우산로 27, 서울, 대한민국","37.5469","126.923"
"옐로우스푼","압구정로10길 34-1, 서울, 대한민국","37.5213","127.022"
"성민양꼬치","방배천로2길 27, 서울, 대한민국","37.477","126.984"
"OUI","강남대로162길 39, 서울, 대한민국","37.5209","127.021"
"맥도날드","도산대로 407, 서울, 대한민국","37.5237","127.04"
"진상 청담점","강남구 청담동 1-3, 서울, 대한민국","37.5228","127.04"
"카페로쏘","종로구 삼청로 81-12, 서울, 대한민국","37.5828","126.981"
"라바W","강남대로162길 39, 서울, 대한민국","37.5209","127.021"
"공릉동원조멸치국수","동일로 1645, 서울, 대한민국","37.6753","127.055"
"인디펜던트커피","강남대로162길 27-16, 서울, 대한민국","37.5212","127.021"
"매드후라이치킨","봉은사로86길 30, 서울, 대한민국","37.5114","127.057"
"콰이","강남대로162길 41-20, 서울, 대한민국","37.5219","127.021"
"로스트인사당","방배천로2길 21, 서울, 대한민국","37.4771","126.984"
"염병즉석떡볶이전문점","응암로 169, 서울, 대한민국","37.5872","126.916"
"상수동블루스","와우산로3길 6, 서울, 대한민국","37.5462","126.923"
"피플","응암로 169, 서울, 대한민국","37.5872","126.916"
"희락공방&카페","서울숲2길 45-1, 서울, 대한민국","37.5463","127.044"
"마오","강남구 청담동 22-20 닛시컴빌딩 1층, 서울, 대한민국","37.5219","127.041"
"카페포엠","강남구 신사동 525-14, 서울, 대한민국","37.5223","127.021"
"스킬렛STEAK","논현로161길 57, 서울, 대한민국","37.5222","127.024"
"맥주고","강남대로152길 42, 서울, 대한민국","37.518","127.023"
"화동모티집","삼청로4길 6, 서울, 대한민국","37.5819","126.982"
"봄날엔차마실","삼청로5길 20, 서울, 대한민국","37.5828","126.981"
"히노키공방","홍익로 10, 서울, 대한민국","37.5537","126.924"
"레드클라우드","압구정로10길 30-11, 서울, 대한민국","37.5222","127.021"
"하겐다즈","홍익로 10, 서울, 대한민국","37.5537","126.924"
"대관령한우","봉은사로84길 11, 서울, 대한민국","37.5126","127.056"
"꺼멍","도산대로56길 6-2, 서울, 대한민국","37.5226","127.04"
"오버더디쉬","홍익로 10, 서울, 대한민국","37.5537","126.924"
"오기하라의작은부엌","강남대로162길 41-20, 서울, 대한민국","37.5219","127.021"
"레드클라우드","압구정로10길 30-11, 서울, 대한민국","37.5222","127.021"
"르브런쉭","강남대로162길 41-22, 서울, 대한민국","37.522","127.021"
"화동모티집","삼청로4길 6, 서울, 대한민국","37.5819","126.982"
"히노키공방","홍익로 10, 서울, 대한민국","37.5537","126.924"
"호미빙","도산대로13길 19, 서울, 대한민국","37.5191","127.023"
"그릴밥상","강남대로162길 41-20, 서울, 대한민국","37.5219","127.021"
"달","압구정로12길 10, 서울, 대한민국","37.5232","127.022"
"구팔한우","도산대로62길 13, 서울, 대한민국","37.5225","127.043"
"고양이부엌","방배로 230, 서울, 대한민국","37.4936","126.99"
"시골집","봉은사로84길 22, 서울, 대한민국","37.5119","127.056"
"웰컴차이나","연무장7길 16, 서울, 대한민국","37.5439","127.055"
"대원숯불갈비","와우산로 25, 서울, 대한민국","37.5467","126.923"
"그네있는집","삼청로 71-7, 서울, 대한민국","37.582","126.981"
"시골가마솥삼겹살","성수이로 108, 서울, 대한민국","37.5445","127.057"
